,payload,instruction
368,002eede35d7fae566a9d0419a64e0cd7                                                                    ,"{u''movwmi'': 1, u''rsbsvc'': 1, u''subs'': 2, u''movtmi'': 525, u''pop'': 1, u''ldr'': 20, u''strbtvc'': 1, u''movw'': 1, u''strbtlt'': 1, u''movs'': 10, u''stchi'': 1, u''andeq'': 1, u''vstr'': 1, u''adds'': 4, u''blx'': 1, u''strbtge'': 1, u''stmible'': 1, u''strtmi'': 1, u''lsls'': 4, u''eoreq'': 1, u''bls'': 1, u''adr'': 3, u''add'': 2, u''stc2l'': 1, u''bkpt'': 1, u''addvc'': 1, u''stmibhi'': 1, u''blo'': 1, u''cdplt'': 1, u''orrpl'': 1, u''tsths'': 1, u''svcvs'': 2, u''bmi'': 1, u''stcl'': 1, u''strbvs'': 1, u''bl'': 1, u''rsbshs'': 1, u''orrseq'': 2, u''stmdbge'': 1, u''mov'': 1, u''rsbspl'': 1, u''ldrb'': 1, u''vsubvc.f64'': 1, u''ldrbhi'': 1, u''cdpmi'': 1, u''ldm'': 1, u''stclvs'': 1, u''ldrblo'': 1, u''stmdbgt'': 1, u''bx'': 1, u''ldmdahi'': 1, u''eorshs'': 1, u''strbmi'': 1, u''ldrsh'': 1, u''b'': 4, u''strpl'': 1, u''ldrh'': 5, u''stm'': 3, u''cmp'': 3, u''strtlo'': 2, u''cdpvs'': 2, u''bichs'': 1, u''orrs'': 1, u''ldmeq'': 1, u''strh'': 4, u''lsrs'': 3, u''str'': 7, u''strb'': 7, u''muls'': 1051, u''beq'': 1, u''svchi'': 1, u''cmnge'': 1}"
369,002eeeeaf9be8c7fbb515533261fd62b                                                                    ,"{u''bhi'': 1, u''ldmle'': 1, u''rsbsge'': 1, u''svclt'': 1, u''stmibgt'': 1, u''lsls'': 2, u''movtmi'': 525, u''strdeq'': 1, u''ldm'': 2, u''bvc'': 3, u''ldr'': 18, u''ldmls'': 1, u''svclo'': 1, u''strd'': 1, u''movs'': 10, u''subs'': 7, u''stmib'': 1, u''adds'': 5, u''sub'': 1, u''andshs'': 1, u''blt'': 1, u''orrmi'': 1, u''ldrbge'': 1, u''bics'': 1, u''asrs'': 3, u''add'': 2, u''subspl'': 1, u''adcslo'': 1, u''stcls'': 1, u''blo'': 2, u''stmgt'': 1, u''eorslo'': 1, u''svcvs'': 2, u''orrslo'': 1, u''strbmi'': 1, u''movwne'': 1, u''rsbshs'': 1, u''beq'': 1, u''iteee'': 1, u''strtpl'': 1, u''ldrb'': 3, u''cbz'': 1, u''ldrshlo'': 1, u''ldrshge'': 1, u''rsbvc'': 1, u''stclvs'': 1, u''eorls'': 1, u''adr'': 5, u''bx'': 1, u''eorshs'': 1, u''strtvs'': 2, u''b'': 6, u''stm'': 2, u''bpl'': 1, u''cdpvs'': 2, u''ldmeq'': 1, u''orrlt'': 1, u''strh'': 1, u''lsrs'': 3, u''str'': 10, u''blle'': 1, u''strb'': 6, u''muls'': 1051, u''strle'': 1, u''cmp'': 2}"
370,002ef400c2fe731cedc65a6c02174b32                                                                    ,"{u''stmpl'': 1, u''subs'': 9, u''strge'': 1, u''movtmi'': 525, u''ldrtls'': 1, u''svcne'': 1, u''strths'': 2, u''ldr'': 17, u''ldmibpl'': 1, u''svcmi'': 1, u''bhs'': 2, u''blgt'': 1, u''ldrbmi'': 1, u''addle'': 1, u''adcs'': 1, u''strbls'': 1, u''sub'': 1, u''svcge'': 1, u''cdpeq'': 1, u''ldclmi'': 1, u''ldrlt'': 1, u''lsls'': 4, u''add'': 2, u''mrcne'': 1, u''movs'': 10, u''ldmibmi'': 1, u''blo'': 2, u''strlo'': 1, u''bkpt'': 1, u''adds'': 6, u''ldchs'': 1, u''adcle'': 1, u''cbnz'': 1, u''svcvs'': 2, u''adr'': 3, u''svcpl'': 1, u''rsbshs'': 1, u''eorhs'': 1, u''movwle'': 1, u''ldmdalo'': 1, u''pop'': 1, u''stclvs'': 1, u''muls'': 1051, u''ldm'': 5, u''bx'': 1, u''eorshs'': 1, u''strbmi'': 1, u''ldrsh'': 1, u''b'': 1, u''cmpmi'': 1, u''ldrh'': 1, u''stm'': 2, u''rsbsvs'': 1, u''b.w'': 2, u''ldmdagt'': 1, u''cdpvs'': 2, u''andeq'': 1, u''ldmeq'': 1, u''lsrs'': 4, u''strh'': 3, u''adcsmi'': 1, u''str'': 9, u''cdpne'': 1, u''strb'': 4, u''beq'': 1, u''svchi'': 1, u''cmp'': 4}"
371,002f20d957d28bf10ae1d8e517d40f6e                                                                    ,"{u''bvs'': 1, u''svcls'': 1, u''stmibgt'': 1, u''stmlt'': 1, u''movtmi'': 525, u''ldrtls'': 1, u''strbtmi'': 1, u''ldm'': 4, u''orrslt'': 2, u''ldr'': 19, u''pop'': 2, u''cbnz'': 1, u''stmdapl'': 1, u''ldmls'': 1, u''cbz'': 2, u''cmpge'': 1, u''strt'': 2, u''movs'': 8, u''svcmi'': 1, u''subs'': 1, u''stchi'': 1, u''andeq'': 1, u''mrchs'': 1, u''adds'': 1, u''blx'': 2, u''ldmdbge'': 1, u''stclt'': 1, u''blt'': 1, u''lsls'': 3, u''ldmeq'': 1, u''ble.w'': 1, u''asrs'': 2, u''add'': 1, u''stmiblt'': 1, u''ldrb'': 3, u''bne'': 1, u''ldclhs'': 1, u''svcvs'': 2, u''movwls'': 1, u''bl'': 1, u''rsbshs'': 2, u''mov'': 1, u''orn'': 1, u''bicsvc'': 1, u''ldrbhi'': 1, u''adcs'': 1, u''stclvs'': 1, u''stcleq'': 1, u''adr'': 2, u''ldrh'': 3, u''bx'': 1, u''eorshs'': 1, u''strbmi'': 1, u''blpl'': 1, u''b'': 2, u''bge'': 1, u''strlt'': 1, u''stm'': 2, u''cdpvs'': 2, u''andspl'': 1, u''ldrsb'': 1, u''ldmmi'': 1, u''strh'': 3, u''lsrs'': 4, u''str'': 7, u''blle'': 1, u''push'': 1, u''strb'': 5, u''muls'': 1051, u''beq'': 2, u''cmp'': 4}"
372,002f2ddae344e2a4d95033a60cd9d527                                                                    ,"{u''bvs'': 4, u''ldc'': 1, u''ldcpl'': 3, u''adcslt'': 1, u''mrcgt'': 1, u''mcrrls'': 1, u''blge'': 1, u''svcne'': 2, u''mcrrlt'': 1, u''bvc'': 3, u''ldr'': 99, u''ldmibpl'': 1, u''movtge'': 1, u''svcmi'': 1, u''mrcge'': 2, u''streq'': 2, u''blgt'': 1, u''ldrtle'': 2, u''cmplo'': 1, u''adr'': 26, u''cdpeq'': 1, u''ldcleq'': 1, u''stmdbmi'': 1, u''lsls'': 22, u''blo'': 4, u''ldmdblo'': 1, u''add'': 26, u''cdp2'': 3, u''subshs'': 1, u''ldrvs'': 1, u''sbcseq'': 1, u''rscgt'': 1, u''cmplt'': 1, u''strmi'': 3, u''orreq'': 1, u''movs'': 21, u''andshi'': 1, u''bne'': 5, u''sbclt'': 1, u''mvns'': 2, u''ldclne'': 1, u''ssatvc'': 1, u''svc'': 5, u''cmn'': 2, u''ldrtlt'': 1, u''stmdbge'': 1, u''cmnmi'': 1, u''ldrbtgt'': 2, u''ldrbvc'': 3, u''fldmiax'': 1, u''ble'': 1, u''ldrbhi'': 3, u''orrsge'': 1, u''ldm'': 35, u''eorhi'': 1, u''mcrpl'': 1, u''stcleq'': 1, u''svcvs'': 2, u''stchs'': 1, u''cmppl'': 1, u''mrcvc'': 1, u''movtvc'': 1, u''stmdbvs'': 2, u''ldrbgt'': 2, u''vstrmi'': 1, u''itet'': 1, u''stclle'': 1, u''bpl'': 3, u''stmhi'': 1, u''stcmi'': 2, u''mrcvs'': 2, u''stclls'': 2, u''lsrs'': 31, u''strne'': 2, u''strtlt'': 1, u''strbvs'': 1, u''stmdb'': 2, u''cdp'': 1, u''cdpvc'': 1, u''stmls'': 1, u''sbcs'': 1, u''ldrshls'': 1, u''svclt'': 1, u''bleq'': 2, u''rsbs.w'': 1, u''strbthi'': 2, u''cdpmi'': 1, u''ldmdbvs'': 1, u''svcle'': 1, u''strbpl'': 1, u''strthi'': 1, u''teqlt'': 1, u''svclo'': 2, u''adds.w'': 1, u''adcs'': 311, u''stchi'': 1, u''eorgt'': 1, u''adds'': 36, u''uxtb'': 3, u''blne'': 1, u''blt'': 2, u''subsvs'': 1, u''orrmi'': 1, u''ldrbge'': 2, u''bls'': 5, u''bics'': 1, u''asrs'': 25, u''strble'': 3, u''stc2l'': 3, u''svcgt'': 4, u''mullt'': 1, u''strblo'': 1, u''stmgt'': 1, u''uxth'': 1, u''rsbsne'': 1, u''strtvc'': 1, u''stcge'': 1, u''mrc2'': 1, u''orrne'': 1, u''stclvc'': 1, u''bl'': 8, u''rsbshs'': 1, u''sbcsle'': 1, u''itttt'': 1, u''rsbspl'': 1, u''ldrb'': 25, u''ldrls'': 1, u''ldrge'': 1, u''ldmdalo'': 1, u''adcvs'': 1, u''stclvs'': 2, u''ldrh'': 30, u''blhi'': 3, u''stmdapl'': 1, u''ldmdale'': 1, u''usat'': 1, u''shsaxge'': 1, u''blls'': 2, u''beq'': 3, u''bge'': 5, u''bllt'': 2, u''ldrne'': 1, u''stclne'': 1, u''strtne'': 1, u''strls'': 2, u''stmdbhs'': 1, u''orrs'': 1, u''bgt'': 9, u''strhtls'': 1, u''stcvs'': 1, u''ldrbne'': 2, u''cmp'': 35, u''ldclls'': 2, u''blhs'': 3, u''mcrle'': 1, u''rev'': 2, u''rsb'': 1, u''subs'': 32, u''bicshi'': 1, u''ldmibeq'': 1, u''shadd16lo'': 1, u''cdplt'': 1, u''iteee'': 1, u''cdpls'': 3, u''pop'': 7, u''stmdblo'': 3, u''cdplo'': 1, u''ldrsb'': 5, u''cmnvc'': 1, u''stmdals'': 1, u''svcls'': 1, u''stmdble'': 2, u''cdple'': 2, u''mcrrhi'': 1, u''vstrne'': 1, u''subslo'': 1, u''stmeq'': 1, u''ldrshmi'': 1, u''mulge'': 1, u''adchs'': 1, u''bx'': 3, u''ldrshtlo'': 1, u''uqadd16lt'': 1, u''sbchs'': 2, u''andslo'': 1, u''orrhi'': 1, u''bkpt'': 3, u''eorspl'': 1, u''ldmdbpl'': 1, u''svceq'': 1, u''ldcls'': 3, u''ldrmi'': 2, u''ands'': 1, u''subsmi'': 1, u''ldclo'': 1, u''strbt'': 1, u''mrc'': 1, u''bmi'': 3, u''ldreq'': 3, u''stmdami'': 1, u''vqshl.s8'': 1, u''rsbs'': 1, u''udf'': 3, u''vstmdb'': 1, u''stmibhi'': 1, u''addvs'': 1, u''mcrhi'': 1, u''ldclt'': 1, u''mrcpl'': 1, u''smlalbtmi'': 1, u''b'': 23, u''mulmi'': 1, u''stmibmi'': 1, u''ldmdami'': 1, u''stm'': 24, u''andge'': 1, u''cbnz'': 3, u''ldrle'': 2, u''ldceq'': 1, u''strlt'': 3, u''rscshs'': 1, u''ssatlo'': 1, u''rscspl'': 1, u''str'': 63, u''sxth'': 1, u''ldrgt'': 1, u''stclpl'': 1, u''sbcpl'': 1, u''mov'': 4, u''ldrlt'': 1, u''bhi'': 6, u''ldmle'': 1, u''strbgt'': 2, u''stmpl'': 1, u''mrceq'': 1, u''bhi.w'': 1, u''strge'': 1, u''svchi'': 2, u''stmdane'': 1, u''strhne'': 1, u''blvs'': 1, u''svchs'': 4, u''cbz'': 8, u''bhs'': 3, u''strbtls'': 1, u''adcvc'': 1, u''ldrbls'': 1, u''stcle'': 1, u''andspl'': 1, u''tst'': 2, u''ldrsh'': 3, u''cdpgt'': 1, u''bicsge'': 1, u''adcsls'': 1, u''eorseq'': 1, u''ldclgt'': 2, u''ldmdb'': 1, u''vhsub.s32'': 1, u''smlawt'': 1, u''blx'': 1, u''strbhi'': 1, u''stc'': 1, u''movsgt'': 1, u''ldrbhs'': 1, u''bicmi'': 2, u''ldclge'': 1, u''adcsle'': 1, u''strbtmi'': 1, u''stmdbeq'': 1, u''rsbsls'': 1, u''eors.w'': 1, u''mcreq'': 1, u''subgt'': 1, u''addslo'': 1, u''uqsub16eq'': 1, u''andhi'': 1, u''ldrhpl'': 1, u''ldrbpl'': 1, u''rfedb'': 1, u''rscseq'': 1, u''msrlo'': 1, u''rsbslo'': 1, u''ldrpl'': 1, u''ldmdahi'': 1, u''sub'': 1, u''ldclhs'': 1, u''mrclt'': 1, u''mcrvc'': 1, u''ldcllt'': 1, u''vstmia'': 1, u''ldrthi'': 1, u''andsmi'': 2, u''ldmibls'': 1, u''rors'': 2, u''ldrbvs'': 2, u''b.w'': 3, u''ldrh.w'': 1, u''ldmdagt'': 1, u''eor'': 1, u''ldmmi'': 1, u''strh'': 35, u''ldrdvs'': 1, u''push'': 9, u''strb'': 24, u''strd'': 1, u''ldmible'': 2, u''vorr.i32'': 1}"
373,002f36c69483aa0adb96b0a40633f6d2                                                                    ,"{u''bhi'': 1, u''subs'': 1, u''mrceq'': 1, u''movtmi'': 525, u''mrc2'': 1, u''ldm'': 3, u''bvc'': 1, u''ldr'': 15, u''stmeq'': 1, u''movwvs'': 1, u''stclhi'': 1, u''cbz'': 1, u''stc2'': 1, u''ldrbmi'': 1, u''movs'': 7, u''orrsgt'': 1, u''ldcl'': 2, u''strblt'': 1, u''adds'': 3, u''blx'': 1, u''ldclmi'': 1, u''lsls'': 2, u''ldmeq'': 1, u''ldmdb'': 1, u''asrs'': 1, u''add'': 2, u''cdp2'': 1, u''ldrvs'': 1, u''orrshi'': 2, u''mvns'': 1, u''strbtmi'': 1, u''ldrbls'': 1, u''strbmi'': 1, u''rsbshs'': 1, u''stmdbge'': 1, u''svcvs'': 2, u''ldrsh'': 1, u''ldchi'': 1, u''ldrb'': 1, u''ldrls'': 1, u''svcvc'': 1, u''pop'': 1, u''ldrd'': 1, u''stclvs'': 1, u''adr'': 1, u''ldrh'': 5, u''bx'': 1, u''adcsvs'': 1, u''usat'': 1, u''eorshs'': 1, u''rsbs'': 1, u''stmibne'': 1, u''b'': 2, u''strpl'': 1, u''ldrsb'': 4, u''stclne'': 1, u''ldmdbmi'': 1, u''b.w'': 2, u''cdpvs'': 2, u''andeq'': 1, u''eor'': 1, u''lsrs'': 5, u''strh'': 4, u''bgt'': 1, u''strtlt'': 2, u''str'': 12, u''stm'': 3, u''push'': 3, u''strb'': 4, u''muls'': 1051, u''beq'': 1, u''cmp'': 4}"
374,002f3c8fe01310a5a46216f0edffb781                                                                    ,"{u''movwmi'': 1, u''subs'': 2, u''mrceq'': 1, u''movtmi'': 525, u''mcrpl'': 1, u''ldm'': 2, u''ldr'': 11, u''cbnz'': 1, u''shsub8pl'': 1, u''muls'': 1051, u''adcvc'': 1, u''strls'': 1, u''movs'': 8, u''adds'': 2, u''blx'': 1, u''ldrvc'': 1, u''orrsvs'': 2, u''strbpl'': 1, u''strbmi'': 2, u''lsls'': 4, u''eoreq'': 1, u''ldmeq'': 1, u''asrsne'': 1, u''asrs'': 3, u''add'': 4, u''adc'': 1, u''ldrvs'': 1, u''rsceq'': 1, u''ble'': 2, u''stmhs'': 1, u''tst'': 1, u''bne'': 1, u''cmngt'': 1, u''svcvs'': 2, u''ldrbls'': 1, u''stclvc'': 1, u''bl'': 1, u''strbtvs'': 1, u''eorspl'': 1, u''ldrb'': 6, u''ldrtgt'': 1, u''rsbsle'': 1, u''pop'': 2, u''stclvs'': 1, u''adr'': 1, u''orrs'': 1, u''strteq'': 1, u''bx'': 1, u''ldrths'': 1, u''ldclt'': 1, u''eorshs'': 1, u''rsbs'': 1, u''ldrsh'': 2, u''b'': 3, u''bge'': 2, u''bllt'': 1, u''ldrsb'': 3, u''mrcvc'': 1, u''ldclle'': 1, u''cdpvs'': 2, u''andeq'': 1, u''submi'': 1, u''strtls'': 2, u''strh'': 1, u''bgt'': 1, u''lsrs'': 4, u''str'': 14, u''stm'': 3, u''push'': 2, u''strb'': 4, u''rsbshs'': 1, u''beq'': 2, u''ldrh'': 1, u''cmp'': 3}"
375,002f3d5c9cdea50fef7bf6d8d4894546                                                                    ,"{u''andmi'': 1, u''ldc'': 2, u''eorvs'': 1, u''cmpgt'': 1, u''movtmi'': 525, u''strdeq'': 2, u''eorsne'': 1, u''orrslt'': 1, u''ldr'': 19, u''cbnz'': 1, u''bicgt'': 1, u''muls'': 1051, u''cbz'': 2, u''strt'': 2, u''movs'': 9, u''ldchs'': 1, u''subs'': 4, u''stcle'': 1, u''adds'': 2, u''blx'': 1, u''ldmibmi'': 1, u''ldclmi'': 1, u''lsls'': 3, u''ldmeq'': 1, u''bls'': 1, u''uxth'': 1, u''asrs'': 3, u''blo'': 1, u''bkpt'': 1, u''rsbshs'': 2, u''ble'': 1, u''svceq'': 1, u''ands'': 1, u''tstlo'': 1, u''stcge'': 1, u''svcvs'': 3, u''movwls'': 1, u''rev16'': 1, u''ldrtpl'': 1, u''ldrbhs'': 1, u''stmdbge'': 1, u''ldrb'': 3, u''svcvc'': 2, u''ldrsbhi'': 1, u''stmdbmi'': 1, u''stclvs'': 1, u''ldc2l'': 2, u''adr'': 1, u''ldrh'': 4, u''bx'': 1, u''eorshs'': 1, u''strbmi'': 1, u''ldrsh'': 1, u''b'': 4, u''bge'': 1, u''ldrsb'': 1, u''stm'': 2, u''bpl'': 1, u''cdpvs'': 2, u''lsrs'': 5, u''strh'': 3, u''bne'': 1, u''str'': 6, u''add'': 2, u''ldrshlt'': 1, u''strb'': 4, u''beq'': 1, u''cmp'': 4}"
376,002f50a0c69b0521672be0d4880889df                                                                    ,"{u''bhi'': 1, u''svcls'': 1, u''subs'': 2, u''rscslt'': 1, u''movtmi'': 525, u''strdeq'': 1, u''stmdbls'': 1, u''ldrbeq'': 1, u''pop'': 1, u''ldr'': 17, u''strbpl'': 1, u''stmibge'': 1, u''muls'': 1051, u''stmdble'': 1, u''eorpl'': 1, u''bhs'': 1, u''movwpl'': 1, u''orrsvc'': 1, u''stmib'': 1, u''stmiblo'': 1, u''adr'': 5, u''sub'': 1, u''stcne'': 1, u''blt'': 1, u''strbmi'': 1, u''rev'': 1, u''ldrshvc'': 1, u''bls'': 2, u''movs'': 10, u''asrs'': 2, u''add'': 2, u''eorge'': 1, u''svcgt'': 1, u''ldrshls'': 1, u''ble'': 1, u''rsbpl'': 1, u''lsls'': 3, u''ldcllo'': 1, u''svcvs'': 3, u''svcpl'': 1, u''rsbshs'': 1, u''bmi'': 1, u''qsub8gt'': 1, u''mov'': 1, u''ldrb'': 1, u''strtge'': 2, u''ble.w'': 1, u''cdpeq'': 1, u''ldm'': 2, u''stclvs'': 1, u''stcleq'': 1, u''adds'': 2, u''ldrh'': 3, u''bx'': 1, u''ldmdavs'': 1, u''blx'': 1, u''eorshs'': 1, u''rsbs'': 1, u''ldrsh'': 1, u''b'': 1, u''stm'': 1, u''ldmibvc'': 1, u''cdpvs'': 2, u''ldmeq'': 1, u''strh'': 2, u''lsrs'': 8, u''str'': 8, u''strd'': 1, u''strb'': 9, u''beq'': 1, u''bics'': 1, u''cmp'': 2}"
377,002f5f40d033ffd8ebf42e690b962881                                                                    ,"{u''stmpl'': 1, u''subs'': 5, u''movtmi'': 525, u''strbtle'': 1, u''ldm'': 1, u''svc'': 1, u''orrslt'': 1, u''ldr'': 15, u''svcle'': 1, u''cbnz'': 1, u''cdp'': 1, u''muls'': 1051, u''cbz'': 1, u''bhs'': 1, u''stmlo'': 1, u''movs'': 7, u''movwgt'': 1, u''adds'': 4, u''blx'': 1, u''ldrvc'': 1, u''stclmi'': 1, u''ldmeq'': 2, u''lsls'': 3, u''eoreq'': 1, u''ldrbtvc'': 1, u''asrs'': 7, u''add'': 2, u''strne'': 1, u''stcls'': 1, u''cmphi'': 1, u''stmibhi'': 1, u''stmvc'': 1, u''subslt'': 1, u''ldclne'': 1, u''ldrblt'': 1, u''cdpge'': 1, u''strbmi'': 1, u''rsbshs'': 1, u''bmi'': 1, u''rsbspl'': 1, u''ldrb'': 1, u''sbc'': 1, u''b'': 2, u''ldrbne'': 1, u''qsubvs'': 1, u''stclvs'': 1, u''adr'': 1, u''ldrh'': 5, u''bx'': 1, u''eorshs'': 1, u''bvc'': 1, u''sxtb'': 1, u''stmibmi'': 1, u''svcvs'': 2, u''stm'': 6, u''b.w'': 1, u''svceq'': 1, u''strtne'': 2, u''cdpvs'': 2, u''andeq'': 1, u''orrs'': 2, u''lsrs'': 6, u''strh'': 2, u''orrge'': 1, u''str'': 11, u''push'': 1, u''strb'': 4, u''beq'': 1, u''bllo'': 1, u''cmp'': 2}"
378,002f614bb528ffab6425765509c9bf78                                                                    ,"{u''bvs'': 1, u''orrsle'': 1, u''subs'': 2, u''b.w'': 1, u''movtmi'': 525, u''strdeq'': 1, u''ldrgt'': 1, u''ldm'': 3, u''eoreq'': 1, u''svchs'': 1, u''ldr'': 17, u''stmle'': 1, u''muls'': 1051, u''cbz'': 1, u''cmpge'': 1, u''rsbsmi'': 1, u''movs'': 9, u''eors'': 1, u''bhi'': 1, u''ldrshle'': 1, u''adds'': 7, u''ldcleq'': 1, u''bfi'': 1, u''lsls'': 6, u''ssat'': 1, u''ldmeq'': 1, u''asrs'': 2, u''add'': 1, u''vstmiale'': 1, u''cmnlo'': 1, u''ldrbvc'': 1, u''mrchi'': 1, u''blmi'': 1, u''svchi'': 1, u''ands'': 1, u''bne'': 3, u''strdvs'': 1, u''svcvs'': 2, u''movwlt'': 1, u''bl'': 1, u''rsbshs'': 1, u''bmi'': 1, u''blhi'': 1, u''sbc'': 1, u''tstgt'': 1, u''stclge'': 1, u''stclvs'': 1, u''adr'': 1, u''ldrh'': 6, u''strteq'': 3, u''bx'': 1, u''usat'': 1, u''eorshs'': 1, u''strbmi'': 1, u''b'': 2, u''stm'': 3, u''cmp'': 4, u''ldclne'': 1, u''svc'': 2, u''cdpvs'': 2, u''stclls'': 1, u''lsrs'': 4, u''strh'': 1, u''bgt'': 1, u''ldclvs'': 1, u''str'': 7, u''blt'': 1, u''strb'': 3, u''beq'': 1, u''blle'': 1}"
379,002f72078a102a3502e4148e3c738918                                                                    ,"{u''bvs'': 1, u''subs'': 7, u''movwvc'': 1, u''movtmi'': 525, u''strdeq'': 1, u''cdplo'': 1, u''orrsls'': 1, u''cbz'': 1, u''bhs'': 1, u''adds.w'': 1, u''strvc'': 1, u''subge'': 1, u''stcle'': 1, u''movweq'': 1, u''orrshs'': 1, u''adds'': 3, u''sub'': 1, u''strbtge'': 1, u''ldclmi'': 1, u''lsls'': 2, u''ldmeq'': 1, u''adr'': 3, u''asrs'': 2, u''bllo'': 1, u''subne'': 1, u''ldcne'': 1, u''ble'': 1, u''ldmiblo'': 1, u''movs'': 11, u''mrcls'': 1, u''strtvc'': 1, u''svcvs'': 2, u''rsbsls'': 1, u''rsbshs'': 1, u''mov'': 2, u''ldchi'': 1, u''ldrb'': 9, u''svcvc'': 1, u''ldrshhs'': 1, u''ldrbne'': 1, u''stclvs'': 1, u''ldrbths'': 1, u''ldrh'': 1, u''andle'': 1, u''bx'': 1, u''rsb.w'': 1, u''andlt'': 1, u''eorshs'': 1, u''strbmi'': 1, u''b'': 2, u''bge'': 2, u''ldr'': 15, u''ldrsb'': 1, u''sxth'': 1, u''ldrbvs'': 1, u''stmibvc'': 1, u''cdpvs'': 2, u''lsrs'': 4, u''strtpl'': 2, u''bgt'': 1, u''str'': 6, u''stm'': 2, u''strb'': 9, u''muls'': 1051, u''beq'': 1, u''stcpl'': 1, u''cmp'': 2}"
380,002f964ef51a3f797a6043d6d234daee                                                                    ,"{u''ldcmi'': 1, u''sbcs'': 1, u''subs'': 1, u''movtmi'': 525, u''strdeq'': 1, u''ldrblt'': 1, u''blvs'': 1, u''ldr'': 18, u''ldmibvc'': 1, u''muls'': 1051, u''stmdahs'': 1, u''ldrbmi'': 1, u''movs'': 10, u''movwpl'': 1, u''orrsvc'': 1, u''cpsie'': 1, u''adds'': 3, u''stmeq'': 1, u''adchs'': 1, u''blt'': 1, u''lsls'': 3, u''ldrshvc'': 1, u''asrs'': 4, u''add'': 1, u''stc2l'': 2, u''ldrbhs'': 1, u''strblo'': 1, u''ldrbtle'': 1, u''eorshs'': 1, u''svcvs'': 2, u''cdppl'': 1, u''bvs'': 1, u''strbmi'': 1, u''rsbshs'': 1, u''ldrheq'': 1, u''blpl'': 1, u''ldrb'': 3, u''strtge'': 2, u''cdpvc'': 1, u''stclvs'': 1, u''adr'': 5, u''strbtlt'': 1, u''bx'': 1, u''strbvs'': 1, u''mrrcne'': 1, u''rsbs'': 1, u''cmn'': 1, u''ldrsh'': 1, u''b'': 2, u''ldmibhs'': 1, u''bge'': 1, u''stc'': 1, u''ldrh'': 1, u''stm'': 1, u''andge'': 1, u''ble'': 1, u''strtne'': 1, u''cdpvs'': 2, u''ldmeq'': 1, u''lsrs'': 7, u''strh'': 6, u''rscspl'': 1, u''str'': 10, u''push'': 1, u''strb'': 5, u''beq'': 1, u''stcpl'': 1, u''cmp'': 5}"
381,002fa3684140683c2d9f6c6cef5cd086                                                                    ,"{u''bvs'': 1, u''orrsle'': 1, u''subs'': 2, u''movtmi'': 525, u''strdeq'': 1, u''ldm'': 3, u''mcrr2'': 2, u''ldr'': 19, u''mcrlt'': 1, u''muls'': 1051, u''cbz'': 2, u''ldmhs'': 1, u''rsbsmi'': 1, u''movs'': 7, u''eors'': 1, u''ldrshle'': 1, u''adds'': 5, u''itee'': 1, u''b'': 3, u''lsls'': 5, u''ldmeq'': 1, u''adr'': 1, u''asrs'': 2, u''add'': 5, u''blmi'': 1, u''bkpt'': 1, u''stchs'': 1, u''ldmne'': 1, u''ldrshvs'': 1, u''bne'': 4, u''strtvc'': 1, u''svcvs'': 2, u''movwlt'': 1, u''rsbshs'': 1, u''stclne'': 1, u''bic'': 1, u''ldrb'': 3, u''sbc'': 1, u''ldrbhi'': 1, u''ldclge'': 1, u''ldcne'': 1, u''stclge'': 2, u''stclvs'': 2, u''ldc2l'': 2, u''ldrshpl'': 1, u''strteq'': 2, u''bx'': 1, u''stmgt'': 1, u''eorshs'': 1, u''strbmi'': 1, u''sxtb'': 1, u''bge'': 1, u''bllt'': 1, u''ldm.w'': 1, u''stm'': 1, u''cmp'': 5, u''cdpvs'': 2, u''lsrs'': 4, u''strh'': 2, u''bgt'': 1, u''str'': 8, u''vpmin.u16'': 1, u''ldrsbtlo'': 1, u''strb'': 4, u''stclpl'': 1, u''beq'': 1, u''ldclls'': 1, u''cbnz'': 1}"
